Date,SPY,AAPL,MMM,BA,CAT,CVX,CSCO,KO,DIS,GS,IBM,INTC,JNJ,JPM,MSFT,PFE
2000-03-30,105.0230941772461,3.007502317428589,26.25394630432129,25.54848289489746,10.505825996398926,20.561792373657227,59.0352668762207,10.81374454498291,31.727689743041992,87.52212524414062,84.82491302490234,41.92544937133789,21.568897247314453,33.34000778198242,37.51005172729492,19.44953155517578
2000-03-31,106.2149887084961,3.248163938522339,26.124889373779297,25.011062622070312,10.16744613647461,20.61756706237793,61.992008209228516,10.45189094543457,32.515953063964844,86.19139862060547,81.8016586303711,43.55542755126953,21.416458129882812,33.4118537902832,38.55326461791992,19.482833862304688
2000-04-03,106.83303833007812,3.188371419906616,27.10204315185547,24.597658157348633,10.795860290527344,20.589677810668945,58.483985900878906,10.980754852294922,32.95936584472656,86.39617919921875,84.30665588378906,43.12214279174805,22.02618980407715,35.44770431518555,32.97434997558594,20.248828887939453
2000-04-04,106.03841400146484,3.044872760772705,27.415456771850586,24.680335998535156,11.198691368103027,20.032073974609375,58.63434600830078,11.662704467773438,32.41743469238281,80.45895385742188,83.74518585205078,43.82365417480469,23.39805793762207,33.50498962402344,32.13527297973633,21.18134117126465
2000-04-05,105.37621307373047,3.118117094039917,26.88079833984375,23.853525161743164,10.94088363647461,19.516284942626953,57.83247756958008,10.604987144470215,31.530628204345703,79.79359436035156,86.37977600097656,42.87455749511719,23.626708984375,33.36016082763672,31.341524124145508,20.581863403320312
2000-04-06,106.29215240478516,2.9940502643585205,27.544525146484375,23.894855499267578,10.90865421295166,19.836910247802734,57.58193588256836,10.187463760375977,31.875503540039062,86.80561065673828,84.82491302490234,42.853904724121094,22.826435089111328,33.770538330078125,31.20545196533203,20.44864845275879
2000-04-07,106.96548461914062,3.151002883911133,27.028289794921875,23.605480194091797,10.666956901550293,19.279293060302734,60.08766174316406,10.28488540649414,32.31890106201172,83.93937683105469,85.08404541015625,45.164756774902344,22.578746795654297,33.36016082763672,32.31669616699219,20.681774139404297
2000-04-10,106.54605102539062,2.9895663261413574,27.360151290893555,23.192062377929688,10.683074951171875,19.195653915405273,58.18330764770508,10.020459175109863,32.56523513793945,87.67569732666016,84.3930435180664,43.28720474243164,23.169422149658203,34.03605270385742,31.228120803833008,21.21463966369629
2000-04-11,106.2370376586914,2.856529951095581,28.152929306030273,23.605480194091797,10.844202995300293,19.781147003173828,56.12860107421875,10.507567405700684,33.50129318237305,85.83309173583984,82.49270629882812,43.16339874267578,23.8553524017334,33.21533203125,30.434396743774414,21.21463966369629
2000-04-12,103.32341003417969,2.6128811836242676,27.913265228271484,24.887033462524414,11.198691368103027,19.850849151611328,52.11940002441406,10.799832344055176,31.579891204833984,79.07699584960938,78.60558319091797,40.23357009887695,23.474271774291992,33.52912902832031,28.801536560058594,21.514368057250977
2000-04-13,101.88868713378906,2.7219996452331543,27.950122833251953,24.473623275756836,10.82808780670166,19.390830993652344,49.01228332519531,10.52148723602295,30.939435958862305,78.00218963623047,76.44609832763672,39.985984802246094,23.24563217163086,32.6359748840332,28.756175994873047,21.114723205566406
2000-04-14,96.06147766113281,2.675662040710449,26.78862953186035,23.39877700805664,10.44136905670166,19.112010955810547,45.704708099365234,10.465815544128418,30.643835067749023,67.76567077636719,72.55902862548828,36.47844314575195,22.350101470947266,30.463470458984375,26.896549224853516,20.215518951416016
2000-04-17,99.41657257080078,2.9626598358154297,26.51205825805664,23.357437133789062,10.55416488647461,18.49864387512207,53.32215118408203,10.799832344055176,30.545297622680664,71.65555572509766,77.30992126464844,40.60495376586914,23.626708984375,30.366907119750977,27.53154754638672,20.248828887939453
2000-04-18,102.04314422607422,3.034409523010254,26.51205825805664,22.985366821289062,10.376917839050293,18.861095428466797,55.52720642089844,10.827666282653809,31.136497497558594,76.7738037109375,77.05072784423828,42.585693359375,24.84615135192871,31.091093063354492,29.232437133789062,21.0814208984375
2000-04-19,101.09407806396484,2.8968892097473145,26.67799186706543,24.63899040222168,9.859383583068848,18.90291976928711,53.021480560302734,10.952922821044922,32.26963806152344,75.48847961425781,72.55902862548828,39.30509948730469,25.074798583984375,30.125532150268555,28.552080154418945,22.013933181762695
2000-04-20,101.57964324951172,2.8430776596069336,27.212656021118164,26.499311447143555,9.957650184631348,19.251415252685547,52.219635009765625,11.008588790893555,33.30423355102539,72.82360076904297,71.86795806884766,38.08777618408203,24.884258270263672,29.859994888305664,28.64280128479004,22.11385154724121
2000-04-24,100.47603607177734,2.881941556930542,28.724475860595703,25.052398681640625,10.219693183898926,19.014436721801758,50.86652755737305,11.05034351348877,31.727689743041992,71.23491668701172,73.59557342529297,38.335384368896484,25.570194244384766,28.870288848876953,24.175153732299805,23.1795654296875
2000-04-25,104.64778900146484,3.068789005279541,27.673587799072266,25.796525955200195,10.514493942260742,18.916854858398438,52.92124557495117,11.2451810836792,31.92477035522461,79.5884017944336,77.74182891845703,41.26520538330078,25.70356559753418,30.149667739868164,25.173004150390625,23.14626693725586
2000-04-26,103.46683502197266,2.901374101638794,26.235502243041992,26.416637420654297,10.416226387023926,19.251415252685547,53.522621154785156,11.008588790893555,33.40275955200195,77.48722076416016,76.35971069335938,39.88282775878906,25.22722816467285,29.522056579589844,24.6740779876709,23.1795654296875
2000-04-27,103.12477111816406,3.0314197540283203,25.79301643371582,26.333948135375977,10.514493942260742,19.725385665893555,55.326744079589844,10.744160652160645,32.81156539916992,78.0509033203125,76.44609832763672,41.36837387084961,25.30344009399414,28.53234100341797,25.331754684448242,22.779926300048828
2000-04-28,102.48461151123047,2.96714448928833,25.553354263305664,26.251272201538086,10.33433723449707,18.98655891418457,55.58983612060547,10.52148723602295,34.38809585571289,76.46220397949219,77.05072784423828,41.863555908203125,25.151020050048828,27.8564510345459,25.309080123901367,22.4468936920166
2000-05-01,103.87528991699219,2.973123788833618,25.645532608032227,25.837873458862305,10.170557975769043,19.251415252685547,57.28123474121094,10.298808097839355,33.1071662902832,79.53712463378906,77.39628601074219,41.966712951660156,25.208173751831055,28.484079360961914,26.64710235595703,22.280372619628906
2000-05-02,101.80040740966797,2.819159984588623,25.645532608032227,25.093730926513672,10.383468627929688,19.920543670654297,54.52492141723633,10.298808097839355,33.89542770385742,76.2572250366211,76.96436309814453,40.00661849975586,25.665454864501953,29.40135955810547,25.354440689086914,22.879850387573242
2000-05-03,99.41657257080078,2.7518959045410156,25.31366539001465,24.680335998535156,10.186936378479004,19.474470138549805,52.97134780883789,10.799832344055176,32.515953063964844,74.71978759765625,74.71851348876953,39.32456970214844,25.37964630126953,28.677173614501953,25.603893280029297,22.746627807617188
2000-05-04,100.16700744628906,2.6472606658935547,25.20305824279785,25.25909996032715,9.941274642944336,19.711444854736328,51.016883850097656,10.799832344055176,31.2843017578125,73.95105743408203,74.37299346923828,39.48973083496094,25.322492599487305,28.290956497192383,25.55853843688965,22.91314125061035
2000-05-05,101.38096618652344,2.705557346343994,25.571788787841797,26.12725257873535,10.236066818237305,20.241180419921875,54.324459075927734,10.479729652404785,31.18577003479004,73.69481658935547,74.54571533203125,40.748939514160156,25.608312606811523,27.880596160888672,25.80799674987793,23.779041290283203
2000-05-08,100.61945343017578,2.63380765914917,25.75615692138672,25.300426483154297,10.203320503234863,20.478164672851562,50.31527328491211,10.799832344055176,31.974037170410156,71.59367370605469,75.93293762207031,38.849788665771484,26.751529693603516,27.808181762695312,25.331754684448242,24.57832908630371
2000-05-09,99.81383514404297,2.5216989517211914,25.368986129760742,25.34177589416504,9.957650184631348,20.101770401000977,50.31527328491211,11.2451810836792,32.12183380126953,70.2099609375,75.41403198242188,38.62271499633789,26.52287483215332,27.373682022094727,24.60603904724121,23.825529098510742
2000-05-10,97.56238555908203,2.3752102851867676,25.350555419921875,24.48041343688965,10.055910110473633,20.269054412841797,46.907474517822266,11.760122299194336,32.3681640625,66.77631378173828,71.26278686523438,35.03086853027344,26.06557846069336,26.552936553955078,24.016408920288086,23.166471481323242
2000-05-11,99.7917251586914,2.458918809890747,25.350555419921875,24.770851135253906,10.170557975769043,20.8266658782959,48.31068420410156,11.927133560180664,32.41743469238281,66.31507110595703,72.25737762451172,38.168582916259766,26.237075805664062,27.035722732543945,24.628721237182617,22.799421310424805
