Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
_5SP404020,S&P 500 Real Estate Investment Trusts (REITs) Index 601010,Sector Indices - Real Estate,United States Dollar,United States,,,,,,,Index Number ,Units,Stock,none,Daily From Oct 2001 To Nov 2018<BR>,"Real estate investment trusts (REITs).  Includes Property Trusts. Standard and Poor's currently provides over 100 sector indices.  The description of the Standard and Poor's indices will be divided into those that are current, and those that have been discontinued.   <BR> For the most part, data are weekly for all of the indices; however, some of the indices begin with monthly data for one of three reasons:  1) only monthly data were calculated initially, 2) when a new index was introduced, S&P calculated the new index backward over a long period of time, but did not publish all of the historical indices on a weekly basis, or 3) the Cowles Commission in extending the indices before 1918 only made monthly calculations.  Wherever possible, we have tried to obtain the weekly data.  All data have been adjusted to fit the current base.  In some cases, more than one index for a sector exists because recalculation of the index due to changes in its components made the new version of the sector index incompatible with the old index.  Where the indices have changed their name, the old name is put in parenthesis. <BR> The Standard and Poor's sector indices underwent an important revision on July 1, 1996.  About 20 sector indices were discontinued, and another 20 were introduced to replace them. The new indices' base is December 31, 1995 = 100.  Data were calculated daily beginning in July 1996, and were calculated backward on a weekly basis.  <BR> S&P's indices were divided into 11 economic sectors and 118 industry groups and include all stocks in the S&P 1500 Supercomposite (the old sector indices had only included the stocks in the S&P 500).  Separate indices are now calculated for shares in each sector from the S&P 500, S&P 400, S&P 600 and S&P 1500 in order that the performance of large- and small-cap stocks can be compared within each sector as well as the market as a whole. Local telephone companies were transferred from the utility category to the industrials category.     <BR> On August 2, 1999, Standard and Poors and Morgan Stanley Capital International introduced the Global Industry Classification System.  The GICS consists of 10 economic sectors, 23 industry groups, 59 industries and 123 sub-industries.  The goal was to provide a global classification system that could be applied to any country.  <BR> The GICS provides numerical codes that cover each economic sector, industry group, industry and sub-industry.  The economic sector codes go from 10 to 55, and the other codes from 10 to 90.  For example, the code 20104020 is for the Heavy Electrical Equipment sub-industry.  20 stands for Industrials, 2010 for Capital Goods, 201040 for Electrical Equipment, and the 20104020 for Heavy Electrical Equipment.  There are some redundancies in the codes. For example, 4010, 401010 and 40101010 all stand for Banks.  We provide the codes below, but eliminate the zeroes in the industry codes since these are redundant.  Hence, we use 20142 for Heavy Electrical Equipment instead of 20104020. <BR> In introducing the new indices, S&P calculated the series back to December 30, 1994 on a daily basis and used this as the base for all of the series.  Some series that started in the mid-1990s have a base of June 28, 1996 = 100, and series from 1998 on use the first date as the base date.  Where possible, we have used the old sector indices to provide historical data for each of the series.  We provide information on which series was used to provide the historical data. If no series information is provided, we used a similarly named series.  For example, Gold (_GSPGOLD) used _SPGOLDD for the data before 1995. <BR> Originally, all sector indices were based upon the S&P 500.  In the 1990s, S&P introduced sector indices based upon the S&P 400 Midcap.  With the introduction of the GICS Indices, S&P now provides eight sets of indices: both price and total return indices for the S&P 500, S&P 400 Midcap, S&P 600 Small Cap and S&P 1500 Supercomposite, creating over 1500 indices.  Since the old sector indices were drawn from the S&P 500 price indices, we use the S&P 500 GICS Price Indices below.  <BR> The primary sources for these data are Standard Statistics Corp., Base Book, New York: Standard Statistics Corp., 1931, Standard and Poor's Security Price Index, New York: Standard and Poor's (1940, 1941, 1948, 1955, 1957, 1962, and biannually since then), Standard and Poor's, Outlook, New York: Standard and Poor's (published weekly) and Standard and Poor's, Statistical Service, New York: S&P.  The data from 1871 to 1917 are taken from Cowles Commission for Research in Economics, Common-Stock Indexes, 2nd ed., Bloomington: Principia Press, 1939. Historical data on individual stocks can be found in Standard and Poor's Daily Stock Price Record, and information on securities that no longer exist can be found in the Directory of Obsolete Securities.",
Date,Ticker,Close
10/22/2002,_5SP404020,79.73
10/23/2002,_5SP404020,79.44
10/24/2002,_5SP404020,80.43
10/25/2002,_5SP404020,82
10/28/2002,_5SP404020,80.76
10/29/2002,_5SP404020,80.17
10/30/2002,_5SP404020,80.36
10/31/2002,_5SP404020,80.17
11/01/2002,_5SP404020,80.48
11/04/2002,_5SP404020,82.22
11/05/2002,_5SP404020,82
11/06/2002,_5SP404020,83.11
11/07/2002,_5SP404020,82.57
11/08/2002,_5SP404020,81.99
11/11/2002,_5SP404020,81.6
11/12/2002,_5SP404020,82.75
11/13/2002,_5SP404020,80.99
11/14/2002,_5SP404020,82.96
11/15/2002,_5SP404020,82.95
11/18/2002,_5SP404020,82.54
11/19/2002,_5SP404020,82.74
11/20/2002,_5SP404020,82.87
11/21/2002,_5SP404020,84.17
11/22/2002,_5SP404020,84.69
11/25/2002,_5SP404020,84.77
11/26/2002,_5SP404020,84.3
11/27/2002,_5SP404020,84.93
11/29/2002,_5SP404020,84.85
12/02/2002,_5SP404020,85.44
12/03/2002,_5SP404020,84.72
12/04/2002,_5SP404020,84.37
12/05/2002,_5SP404020,84.26
12/06/2002,_5SP404020,83.91
12/09/2002,_5SP404020,83.96
12/10/2002,_5SP404020,83.31
12/11/2002,_5SP404020,82.46
12/12/2002,_5SP404020,82.52
12/13/2002,_5SP404020,82.32
12/16/2002,_5SP404020,83.38
12/17/2002,_5SP404020,82.27
12/18/2002,_5SP404020,81.93
12/19/2002,_5SP404020,81.33
12/20/2002,_5SP404020,81.57
12/23/2002,_5SP404020,81.69
12/24/2002,_5SP404020,81.92
12/26/2002,_5SP404020,82.03
12/27/2002,_5SP404020,81.59
12/30/2002,_5SP404020,82.46
12/31/2002,_5SP404020,82.48
01/02/2003,_5SP404020,83.45
01/03/2003,_5SP404020,84.31
01/06/2003,_5SP404020,85.55
01/07/2003,_5SP404020,84.39
01/08/2003,_5SP404020,83.47
01/09/2003,_5SP404020,84.04
01/10/2003,_5SP404020,82.91
01/13/2003,_5SP404020,82.11
01/14/2003,_5SP404020,82.18
01/15/2003,_5SP404020,81.41
01/16/2003,_5SP404020,80.9
01/17/2003,_5SP404020,79.89
01/21/2003,_5SP404020,79.17
01/22/2003,_5SP404020,79.51
01/23/2003,_5SP404020,80.05
01/24/2003,_5SP404020,78.36
01/27/2003,_5SP404020,77.81
01/28/2003,_5SP404020,78.16
01/29/2003,_5SP404020,78.96
01/30/2003,_5SP404020,77.77
01/31/2003,_5SP404020,79.35
02/03/2003,_5SP404020,78.56
02/04/2003,_5SP404020,79.12
02/05/2003,_5SP404020,79.49
02/06/2003,_5SP404020,79.27
02/07/2003,_5SP404020,79.16
02/10/2003,_5SP404020,80
02/11/2003,_5SP404020,79.09
02/12/2003,_5SP404020,78.57
02/13/2003,_5SP404020,78.74
02/14/2003,_5SP404020,78.53
02/18/2003,_5SP404020,79.36
02/19/2003,_5SP404020,79.87
02/20/2003,_5SP404020,79.81
02/21/2003,_5SP404020,80.65
02/24/2003,_5SP404020,79.89
02/25/2003,_5SP404020,80.92
02/26/2003,_5SP404020,80.49
02/27/2003,_5SP404020,81.11
02/28/2003,_5SP404020,80.96
03/03/2003,_5SP404020,81.35
03/04/2003,_5SP404020,79.99
03/05/2003,_5SP404020,80.72
03/06/2003,_5SP404020,79.77
03/07/2003,_5SP404020,79.9
03/10/2003,_5SP404020,78.96
03/11/2003,_5SP404020,78.91
03/12/2003,_5SP404020,78.82
03/13/2003,_5SP404020,80.21
03/14/2003,_5SP404020,80.07
03/17/2003,_5SP404020,82.1
03/18/2003,_5SP404020,82.3
03/19/2003,_5SP404020,83.51
03/20/2003,_5SP404020,84.11
03/21/2003,_5SP404020,85.35
03/24/2003,_5SP404020,82.66
03/25/2003,_5SP404020,84.09
03/26/2003,_5SP404020,84.52
03/27/2003,_5SP404020,83.47
03/28/2003,_5SP404020,83.31
03/31/2003,_5SP404020,82.25
04/01/2003,_5SP404020,83.91
04/02/2003,_5SP404020,85.14
04/03/2003,_5SP404020,85.11
04/04/2003,_5SP404020,84.39
04/07/2003,_5SP404020,85.49
04/08/2003,_5SP404020,85.13
04/09/2003,_5SP404020,84.94
04/10/2003,_5SP404020,84.06
04/11/2003,_5SP404020,83.87
04/14/2003,_5SP404020,85.22
04/15/2003,_5SP404020,85.59
04/16/2003,_5SP404020,85.69
04/17/2003,_5SP404020,86.64
04/21/2003,_5SP404020,87.14
04/22/2003,_5SP404020,88.1
04/23/2003,_5SP404020,88.39
04/24/2003,_5SP404020,87.25
04/25/2003,_5SP404020,86.53
04/28/2003,_5SP404020,86.44
04/29/2003,_5SP404020,86.65
04/30/2003,_5SP404020,85.72
05/01/2003,_5SP404020,86.08
05/02/2003,_5SP404020,87.21
05/05/2003,_5SP404020,87.86
05/06/2003,_5SP404020,88.91
05/07/2003,_5SP404020,87.77
05/08/2003,_5SP404020,88.43
05/09/2003,_5SP404020,89.91
05/12/2003,_5SP404020,90.26
05/13/2003,_5SP404020,89.86
05/14/2003,_5SP404020,88.88
05/15/2003,_5SP404020,88.68
05/16/2003,_5SP404020,88.75
05/19/2003,_5SP404020,87.89
05/20/2003,_5SP404020,88.86
05/21/2003,_5SP404020,89.01
05/22/2003,_5SP404020,89.61
05/23/2003,_5SP404020,89.79
05/27/2003,_5SP404020,90.01
05/28/2003,_5SP404020,88.38
05/29/2003,_5SP404020,86.29
05/30/2003,_5SP404020,88.5
06/02/2003,_5SP404020,88.57
06/03/2003,_5SP404020,89.13
06/04/2003,_5SP404020,89.97
06/05/2003,_5SP404020,89.93
06/06/2003,_5SP404020,90.89
06/09/2003,_5SP404020,89.95
06/10/2003,_5SP404020,91.06
06/11/2003,_5SP404020,91.57
06/12/2003,_5SP404020,90.48
06/13/2003,_5SP404020,89.36
06/16/2003,_5SP404020,89.99
06/17/2003,_5SP404020,89.44
06/18/2003,_5SP404020,88.3
06/19/2003,_5SP404020,88.15
06/20/2003,_5SP404020,88.38
06/23/2003,_5SP404020,87.43
06/24/2003,_5SP404020,87.86
06/25/2003,_5SP404020,88.39
06/26/2003,_5SP404020,88.97
06/27/2003,_5SP404020,88.78
06/30/2003,_5SP404020,88.53
07/01/2003,_5SP404020,89.15
07/02/2003,_5SP404020,90.81
07/03/2003,_5SP404020,90.7
07/07/2003,_5SP404020,91.95
07/08/2003,_5SP404020,92.2
07/09/2003,_5SP404020,91.44
07/10/2003,_5SP404020,89.91
07/11/2003,_5SP404020,91.05
07/14/2003,_5SP404020,91.46
07/15/2003,_5SP404020,91.6
07/16/2003,_5SP404020,90.84
07/17/2003,_5SP404020,90.34
07/18/2003,_5SP404020,91.42
07/21/2003,_5SP404020,91.19
07/22/2003,_5SP404020,92.02
07/23/2003,_5SP404020,91.04
07/24/2003,_5SP404020,91.77
07/25/2003,_5SP404020,92.72
07/28/2003,_5SP404020,92
07/29/2003,_5SP404020,92.49
07/30/2003,_5SP404020,93.43
07/31/2003,_5SP404020,93.78
08/01/2003,_5SP404020,93.59
08/04/2003,_5SP404020,93.56
08/05/2003,_5SP404020,93.03
08/06/2003,_5SP404020,93.34
08/07/2003,_5SP404020,93.9
08/08/2003,_5SP404020,93.7
08/11/2003,_5SP404020,93.7
08/12/2003,_5SP404020,93.57
08/13/2003,_5SP404020,92.32
08/14/2003,_5SP404020,93.74
08/15/2003,_5SP404020,92.68
08/18/2003,_5SP404020,93.49
08/19/2003,_5SP404020,93.69
08/20/2003,_5SP404020,93.84
08/21/2003,_5SP404020,94.07
08/22/2003,_5SP404020,92.77
08/25/2003,_5SP404020,92.11
08/26/2003,_5SP404020,93.13
08/27/2003,_5SP404020,93.95
08/28/2003,_5SP404020,93.67
08/29/2003,_5SP404020,94.41
09/02/2003,_5SP404020,95.2
09/03/2003,_5SP404020,96.08
09/04/2003,_5SP404020,95.9
09/05/2003,_5SP404020,95.27
09/08/2003,_5SP404020,95.74
09/09/2003,_5SP404020,95.78
09/10/2003,_5SP404020,94.28
09/11/2003,_5SP404020,95.24
09/12/2003,_5SP404020,95.25
09/15/2003,_5SP404020,94.74
09/16/2003,_5SP404020,95.04
09/17/2003,_5SP404020,94.06
09/18/2003,_5SP404020,94.88
09/19/2003,_5SP404020,95.44
09/22/2003,_5SP404020,95.1
09/23/2003,_5SP404020,95.86
09/24/2003,_5SP404020,94.69
09/25/2003,_5SP404020,94.71
09/26/2003,_5SP404020,94.29
09/29/2003,_5SP404020,94.96
09/30/2003,_5SP404020,95.39
10/01/2003,_5SP404020,96.26
10/02/2003,_5SP404020,96.9
10/03/2003,_5SP404020,98.12
10/06/2003,_5SP404020,99.68
10/07/2003,_5SP404020,99.09
10/08/2003,_5SP404020,99.25
10/09/2003,_5SP404020,99.53
10/10/2003,_5SP404020,99.41
10/13/2003,_5SP404020,99.79
10/14/2003,_5SP404020,99.54
10/15/2003,_5SP404020,99.36
10/16/2003,_5SP404020,99.83
10/17/2003,_5SP404020,98.45
10/20/2003,_5SP404020,98.75
10/21/2003,_5SP404020,98.4
10/22/2003,_5SP404020,97.48
10/23/2003,_5SP404020,95.88
10/24/2003,_5SP404020,95.22
10/27/2003,_5SP404020,96.17
10/28/2003,_5SP404020,95.53
10/29/2003,_5SP404020,96.68
10/30/2003,_5SP404020,97.32
10/31/2003,_5SP404020,96.91
11/03/2003,_5SP404020,97.86
11/04/2003,_5SP404020,96.57
11/05/2003,_5SP404020,95.93
11/06/2003,_5SP404020,96.89
11/07/2003,_5SP404020,96.91
11/10/2003,_5SP404020,96.08
11/11/2003,_5SP404020,95.75
11/12/2003,_5SP404020,96.64
11/13/2003,_5SP404020,96.83
11/14/2003,_5SP404020,97.47
11/17/2003,_5SP404020,96.92
11/18/2003,_5SP404020,96.28
11/19/2003,_5SP404020,96.01
11/20/2003,_5SP404020,95.07
11/21/2003,_5SP404020,94.37
11/24/2003,_5SP404020,95.24
11/25/2003,_5SP404020,96.55
11/26/2003,_5SP404020,97.26
11/28/2003,_5SP404020,96.8
12/01/2003,_5SP404020,98.02
12/02/2003,_5SP404020,97.55
12/03/2003,_5SP404020,97.6
12/04/2003,_5SP404020,97.38
12/05/2003,_5SP404020,97.28
12/08/2003,_5SP404020,97.69
12/09/2003,_5SP404020,98.08
12/10/2003,_5SP404020,98.55
12/11/2003,_5SP404020,98.58
12/12/2003,_5SP404020,98.87
12/15/2003,_5SP404020,97.95
12/16/2003,_5SP404020,98.75
12/17/2003,_5SP404020,98.7
12/18/2003,_5SP404020,99.18
12/19/2003,_5SP404020,99.17
12/22/2003,_5SP404020,99.4
12/23/2003,_5SP404020,99.23
12/24/2003,_5SP404020,99.49
12/26/2003,_5SP404020,99.39
12/29/2003,_5SP404020,100.09
12/30/2003,_5SP404020,100.13
12/31/2003,_5SP404020,99.63
01/02/2004,_5SP404020,99.39
01/05/2004,_5SP404020,99.57
01/06/2004,_5SP404020,100.16
01/07/2004,_5SP404020,99.36
01/08/2004,_5SP404020,100.19
01/09/2004,_5SP404020,99.47
01/12/2004,_5SP404020,99.41
01/13/2004,_5SP404020,99.37
01/14/2004,_5SP404020,100.43
