Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
_MIWD00D,MSCI AC World Price Index,Stock Indices - Composites,United States Dollar,World,,,,,,,Index Number ,Units,Stock,none,Daily From Dec 1987 To Nov 2018<BR>,,
Date,Ticker,Open,High,Low,Close,Volume,Openint
11/30/2001,_MIWD00D,236.767,236.767,236.767,236.767,0,
12/03/2001,_MIWD00D,235.694,235.694,235.694,235.694,0,
12/04/2001,_MIWD00D,238.404,238.404,238.404,238.404,0,
12/05/2001,_MIWD00D,243.898,243.898,243.898,243.898,0,
12/06/2001,_MIWD00D,244.391,244.391,244.391,244.391,0,
12/07/2001,_MIWD00D,242.357,242.357,242.357,242.357,0,
12/10/2001,_MIWD00D,238.328,238.328,238.328,238.328,0,
12/11/2001,_MIWD00D,237.751,237.751,237.751,237.751,0,
12/12/2001,_MIWD00D,238.305,238.305,238.305,238.305,0,
12/13/2001,_MIWD00D,234.482,234.482,234.482,234.482,0,
12/14/2001,_MIWD00D,234.356,234.356,234.356,234.356,0,
12/17/2001,_MIWD00D,237.065,237.065,237.065,237.065,0,
12/18/2001,_MIWD00D,238.005,238.005,238.005,238.005,0,
12/19/2001,_MIWD00D,238.026,238.026,238.026,238.026,0,
12/20/2001,_MIWD00D,236.554,236.554,236.554,236.554,0,
12/21/2001,_MIWD00D,237.1,237.1,237.1,237.1,0,
12/24/2001,_MIWD00D,236.602,236.602,236.602,236.602,0,
12/25/2001,_MIWD00D,236.579,236.579,236.579,236.579,0,
12/26/2001,_MIWD00D,237.099,237.099,237.099,237.099,0,
12/27/2001,_MIWD00D,239.92,239.92,239.92,239.92,0,
12/28/2001,_MIWD00D,240.98,240.98,240.98,240.98,0,
12/31/2001,_MIWD00D,240.033,240.033,240.033,240.033,0,
01/01/2002,_MIWD00D,240.035,240.035,240.035,240.035,0,
01/02/2002,_MIWD00D,240.963,240.963,240.963,240.963,0,
01/03/2002,_MIWD00D,243.568,243.568,243.568,243.568,0,
01/04/2002,_MIWD00D,245.1,245.1,245.1,245.1,0,
01/07/2002,_MIWD00D,243.607,243.607,243.607,243.607,0,
01/08/2002,_MIWD00D,241.734,241.734,241.734,241.734,0,
01/09/2002,_MIWD00D,240.796,240.796,240.796,240.796,0,
01/10/2002,_MIWD00D,240.036,240.036,240.036,240.036,0,
01/11/2002,_MIWD00D,238.823,238.823,238.823,238.823,0,
01/14/2002,_MIWD00D,236.792,236.792,236.792,236.792,0,
01/15/2002,_MIWD00D,237.612,237.612,237.612,237.612,0,
01/16/2002,_MIWD00D,234.104,234.104,234.104,234.104,0,
01/17/2002,_MIWD00D,235.984,235.984,235.984,235.984,0,
01/18/2002,_MIWD00D,234.778,234.778,234.778,234.778,0,
01/21/2002,_MIWD00D,234.51,234.51,234.51,234.51,0,
01/22/2002,_MIWD00D,232.893,232.893,232.893,232.893,0,
01/23/2002,_MIWD00D,234.295,234.295,234.295,234.295,0,
01/24/2002,_MIWD00D,235.432,235.432,235.432,235.432,0,
01/25/2002,_MIWD00D,234.591,234.591,234.591,234.591,0,
01/28/2002,_MIWD00D,235.202,235.202,235.202,235.202,0,
01/29/2002,_MIWD00D,230.228,230.228,230.228,230.228,0,
01/30/2002,_MIWD00D,230.258,230.258,230.258,230.258,0,
01/31/2002,_MIWD00D,233.258,233.258,233.258,233.258,0,
02/01/2002,_MIWD00D,232.097,232.097,232.097,232.097,0,
02/04/2002,_MIWD00D,228.346,228.346,228.346,228.346,0,
02/05/2002,_MIWD00D,226.537,226.537,226.537,226.537,0,
02/06/2002,_MIWD00D,225.153,225.153,225.153,225.153,0,
02/07/2002,_MIWD00D,225.579,225.579,225.579,225.579,0,
02/08/2002,_MIWD00D,227.831,227.831,227.831,227.831,0,
02/11/2002,_MIWD00D,230.786,230.786,230.786,230.786,0,
02/12/2002,_MIWD00D,230.593,230.593,230.593,230.593,0,
02/13/2002,_MIWD00D,232.256,232.256,232.256,232.256,0,
02/14/2002,_MIWD00D,233.058,233.058,233.058,233.058,0,
