Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
TRUSACOM,GFDatabase USA Total Return AAA Corporate Bond Index,Total Return Indices - Bonds,United States Dollar,United States,,,,,,,Index Number ,Units,Stock,none,Monthly From Dec 1814 To Sep 2018<BR>,"Before 1857, data from individual corporate bonds is used. The Masonic Hall Association of Philadelphia 5% Loan is used from 1815 to 1827, the Chesapeake and Delaware Canal 6% Bonds is used from 1827 to 1831, the Schuylkill Navigation Co. 6% Bonds of 1840 is used from 1831 to 1837, the Baltimore and Ohio Railroad 6% Bonds is used from 1837 to 1842, New York, Lake Erie and Western Railroad Co. 7% 5th Mortgage Bonds of 1858 is used in 1842 and 1843, the Philadelphia Gas Works 6% Bonds of 1861 is used from 1843 to 1850 and the Baltimore and Ohio Railroad 6% Bonds of 1867 is used from 1850 to 1858.<br />The index uses the yield from Macaulay's High Grade Rails index from 1857 to 1918 and the yields from Moody's AAA Corporate Bond Index from 1919 on to calculate the total returns for the Index.  The corporate bonds in the index are long-term with a maturity of over 20 years.",
Date,Ticker,Close
05/31/1820,TRUSACOM,0.1979692
06/30/1820,TRUSACOM,0.1987941
07/31/1820,TRUSACOM,0.1996224
08/31/1820,TRUSACOM,0.2004542
09/30/1820,TRUSACOM,0.2012894
10/31/1820,TRUSACOM,0.2021281
11/30/1820,TRUSACOM,0.2029703
12/31/1820,TRUSACOM,0.203816
01/31/1821,TRUSACOM,0.2046653
02/28/1821,TRUSACOM,0.205518
03/31/1821,TRUSACOM,0.2063744
04/30/1821,TRUSACOM,0.2072343
05/31/1821,TRUSACOM,0.2080977
06/30/1821,TRUSACOM,0.2089648
07/31/1821,TRUSACOM,0.2117319
08/31/1821,TRUSACOM,0.2125929
09/30/1821,TRUSACOM,0.2134575
10/31/1821,TRUSACOM,0.2143255
11/30/1821,TRUSACOM,0.2163314
12/31/1821,TRUSACOM,0.2171985
01/31/1822,TRUSACOM,0.2180691
02/28/1822,TRUSACOM,0.2189432
03/31/1822,TRUSACOM,0.2198208
04/30/1822,TRUSACOM,0.220702
05/31/1822,TRUSACOM,0.2215866
06/30/1822,TRUSACOM,0.2218073
07/31/1822,TRUSACOM,0.2227038
08/31/1822,TRUSACOM,0.2236039
09/30/1822,TRUSACOM,0.2245076
10/31/1822,TRUSACOM,0.225415
11/30/1822,TRUSACOM,0.226326
12/31/1822,TRUSACOM,0.2272408
01/31/1823,TRUSACOM,0.225607
02/28/1823,TRUSACOM,0.226547
03/31/1823,TRUSACOM,0.2274909
04/30/1823,TRUSACOM,0.2284388
05/31/1823,TRUSACOM,0.2293907
06/30/1823,TRUSACOM,0.2336533
07/31/1823,TRUSACOM,0.2312698
08/31/1823,TRUSACOM,0.2331051
09/30/1823,TRUSACOM,0.2344179
10/31/1823,TRUSACOM,0.2353809
11/30/1823,TRUSACOM,0.2363479
12/31/1823,TRUSACOM,0.2373189
01/31/1824,TRUSACOM,0.2382939
02/29/1824,TRUSACOM,0.2392729
03/31/1824,TRUSACOM,0.2402559
04/30/1824,TRUSACOM,0.241243
05/31/1824,TRUSACOM,0.2422341
06/30/1824,TRUSACOM,0.2432293
07/31/1824,TRUSACOM,0.2442285
08/31/1824,TRUSACOM,0.2452319
09/30/1824,TRUSACOM,0.2462394
10/31/1824,TRUSACOM,0.247251
11/30/1824,TRUSACOM,0.2482668
12/31/1824,TRUSACOM,0.2492868
01/31/1825,TRUSACOM,0.2503109
02/28/1825,TRUSACOM,0.2513393
03/31/1825,TRUSACOM,0.2523719
04/30/1825,TRUSACOM,0.2534087
05/31/1825,TRUSACOM,0.2606472
06/30/1825,TRUSACOM,0.2618459
07/31/1825,TRUSACOM,0.2628497
08/31/1825,TRUSACOM,0.2624687
09/30/1825,TRUSACOM,0.2617111
10/31/1825,TRUSACOM,0.2627492
11/30/1825,TRUSACOM,0.2637914
12/31/1825,TRUSACOM,0.2648378
01/31/1826,TRUSACOM,0.2658883
02/28/1826,TRUSACOM,0.266943
03/31/1826,TRUSACOM,0.2680019
04/30/1826,TRUSACOM,0.269065
05/31/1826,TRUSACOM,0.2701323
06/30/1826,TRUSACOM,0.2712038
07/31/1826,TRUSACOM,0.2722796
08/31/1826,TRUSACOM,0.2733596
09/30/1826,TRUSACOM,0.2744439
10/31/1826,TRUSACOM,0.2755326
11/30/1826,TRUSACOM,0.2766255
12/31/1826,TRUSACOM,0.2777228
01/31/1827,TRUSACOM,0.2788244
02/28/1827,TRUSACOM,0.2799304
03/31/1827,TRUSACOM,0.2810408
04/30/1827,TRUSACOM,0.2821556
05/31/1827,TRUSACOM,0.2648766
06/30/1827,TRUSACOM,0.2667177
07/31/1827,TRUSACOM,0.2657972
08/31/1827,TRUSACOM,0.2670686
09/30/1827,TRUSACOM,0.2677519
10/31/1827,TRUSACOM,0.2696364
11/30/1827,TRUSACOM,0.2709261
12/31/1827,TRUSACOM,0.2722221
01/31/1828,TRUSACOM,0.2695181
02/29/1828,TRUSACOM,0.2708522
03/31/1828,TRUSACOM,0.2715924
04/30/1828,TRUSACOM,0.2717416
05/31/1828,TRUSACOM,0.2731071
06/30/1828,TRUSACOM,0.2750857
07/31/1828,TRUSACOM,0.2758519
08/31/1828,TRUSACOM,0.277238
09/30/1828,TRUSACOM,0.2780175
10/31/1828,TRUSACOM,0.2788064
11/30/1828,TRUSACOM,0.2808395
12/31/1828,TRUSACOM,0.2828808
01/31/1829,TRUSACOM,0.2818079
02/28/1829,TRUSACOM,0.2818023
03/31/1829,TRUSACOM,0.2872405
04/30/1829,TRUSACOM,0.2899608
05/31/1829,TRUSACOM,0.2914034
06/30/1829,TRUSACOM,0.2928531
07/31/1829,TRUSACOM,0.2910832
08/31/1829,TRUSACOM,0.2925677
09/30/1829,TRUSACOM,0.2940598
10/31/1829,TRUSACOM,0.2955595
11/30/1829,TRUSACOM,0.2996978
12/31/1829,TRUSACOM,0.3056683
01/31/1830,TRUSACOM,0.3060146
02/28/1830,TRUSACOM,0.3075064
03/31/1830,TRUSACOM,0.3090055
04/30/1830,TRUSACOM,0.3160698
05/31/1830,TRUSACOM,0.3182541
06/30/1830,TRUSACOM,0.3209217
07/31/1830,TRUSACOM,0.3204942
08/31/1830,TRUSACOM,0.3219925
09/30/1830,TRUSACOM,0.3234978
10/31/1830,TRUSACOM,0.3250102
11/30/1830,TRUSACOM,0.3284719
12/31/1830,TRUSACOM,0.3299856
01/31/1831,TRUSACOM,0.3290582
02/28/1831,TRUSACOM,0.331829
03/31/1831,TRUSACOM,0.3343622
04/30/1831,TRUSACOM,0.3376556
05/31/1831,TRUSACOM,0.3391948
06/30/1831,TRUSACOM,0.3407409
07/31/1831,TRUSACOM,0.3463918
08/31/1831,TRUSACOM,0.3479246
09/30/1831,TRUSACOM,0.3494641
10/31/1831,TRUSACOM,0.3510105
11/30/1831,TRUSACOM,0.3525637
12/31/1831,TRUSACOM,0.3541238
01/31/1832,TRUSACOM,0.3556908
02/29/1832,TRUSACOM,0.3572647
03/31/1832,TRUSACOM,0.3588456
04/30/1832,TRUSACOM,0.3604335
05/31/1832,TRUSACOM,0.3620284
06/30/1832,TRUSACOM,0.3636304
07/31/1832,TRUSACOM,0.3652395
08/31/1832,TRUSACOM,0.3668557
09/30/1832,TRUSACOM,0.368479
10/31/1832,TRUSACOM,0.3701095
11/30/1832,TRUSACOM,0.3717473
12/31/1832,TRUSACOM,0.3733922
01/31/1833,TRUSACOM,0.3750445
02/28/1833,TRUSACOM,0.3767041
03/31/1833,TRUSACOM,0.378371
04/30/1833,TRUSACOM,0.3800453
05/31/1833,TRUSACOM,0.381727
06/30/1833,TRUSACOM,0.3834161
07/31/1833,TRUSACOM,0.3851127
08/31/1833,TRUSACOM,0.3868169
09/30/1833,TRUSACOM,0.3885285
10/31/1833,TRUSACOM,0.3905386
11/30/1833,TRUSACOM,0.3910967
12/31/1833,TRUSACOM,0.3943027
01/31/1834,TRUSACOM,0.3913543
02/28/1834,TRUSACOM,0.394889
03/31/1834,TRUSACOM,0.393142
04/30/1834,TRUSACOM,0.3946542
05/31/1834,TRUSACOM,0.3973534
06/30/1834,TRUSACOM,0.3973981
07/31/1834,TRUSACOM,0.4031082
08/31/1834,TRUSACOM,0.4073459
09/30/1834,TRUSACOM,0.40855
10/31/1834,TRUSACOM,0.4103748
11/30/1834,TRUSACOM,0.4100676
12/31/1834,TRUSACOM,0.4119231
01/31/1835,TRUSACOM,0.4125592
02/28/1835,TRUSACOM,0.4147477
03/31/1835,TRUSACOM,0.4166348
04/30/1835,TRUSACOM,0.4185305
05/31/1835,TRUSACOM,0.4232573
06/30/1835,TRUSACOM,0.4251514
07/31/1835,TRUSACOM,0.4280084
08/31/1835,TRUSACOM,0.4299131
09/30/1835,TRUSACOM,0.4318262
10/31/1835,TRUSACOM,0.4337478
11/30/1835,TRUSACOM,0.4314869
12/31/1835,TRUSACOM,0.4334538
01/31/1836,TRUSACOM,0.4354296
02/29/1836,TRUSACOM,0.4374145
03/31/1836,TRUSACOM,0.4394083
04/30/1836,TRUSACOM,0.4414113
05/31/1836,TRUSACOM,0.4434234
06/30/1836,TRUSACOM,0.4424796
07/31/1836,TRUSACOM,0.4445297
08/31/1836,TRUSACOM,0.4465894
09/30/1836,TRUSACOM,0.4486586
10/31/1836,TRUSACOM,0.4507374
11/30/1836,TRUSACOM,0.4528258
12/31/1836,TRUSACOM,0.4549239
01/31/1837,TRUSACOM,0.4570317
02/28/1837,TRUSACOM,0.4591493
03/31/1837,TRUSACOM,0.4612767
04/30/1837,TRUSACOM,0.4634139
05/31/1837,TRUSACOM,0.4470474
06/30/1837,TRUSACOM,0.4631053
07/31/1837,TRUSACOM,0.465305
08/31/1837,TRUSACOM,0.4695956
09/30/1837,TRUSACOM,0.4718027
10/31/1837,TRUSACOM,0.4740202
11/30/1837,TRUSACOM,0.4762481
12/31/1837,TRUSACOM,0.4784865
01/31/1838,TRUSACOM,0.4800241
02/28/1838,TRUSACOM,0.4812188
03/31/1838,TRUSACOM,0.4785254
04/30/1838,TRUSACOM,0.482985
05/31/1838,TRUSACOM,0.4792605
06/30/1838,TRUSACOM,0.4805703
07/31/1838,TRUSACOM,0.4818963
08/31/1838,TRUSACOM,0.4843058
09/30/1838,TRUSACOM,0.4867273
10/31/1838,TRUSACOM,0.4891609
11/30/1838,TRUSACOM,0.4916067
12/31/1838,TRUSACOM,0.4940648
01/31/1839,TRUSACOM,0.4965351
02/28/1839,TRUSACOM,0.4990178
03/31/1839,TRUSACOM,0.5015129
04/30/1839,TRUSACOM,0.5040204
05/31/1839,TRUSACOM,0.5065405
06/30/1839,TRUSACOM,0.5090732
07/31/1839,TRUSACOM,0.5116186
08/31/1839,TRUSACOM,0.509663
09/30/1839,TRUSACOM,0.5096388
10/31/1839,TRUSACOM,0.5122677
11/30/1839,TRUSACOM,0.5000855
12/31/1839,TRUSACOM,0.5028318
01/31/1840,TRUSACOM,0.5055932
02/29/1840,TRUSACOM,0.5083697
03/31/1840,TRUSACOM,0.5111615
04/30/1840,TRUSACOM,0.5218981
05/31/1840,TRUSACOM,0.5246729
06/30/1840,TRUSACOM,0.5247739
07/31/1840,TRUSACOM,0.5302975
08/31/1840,TRUSACOM,0.5331169
09/30/1840,TRUSACOM,0.5371274
10/31/1840,TRUSACOM,0.5399697
11/30/1840,TRUSACOM,0.542827
12/31/1840,TRUSACOM,0.5456995
01/31/1841,TRUSACOM,0.547386
02/28/1841,TRUSACOM,0.5502962
03/31/1841,TRUSACOM,0.553222
04/30/1841,TRUSACOM,0.5533285
05/31/1841,TRUSACOM,0.5563027
06/30/1841,TRUSACOM,0.5592928
07/31/1841,TRUSACOM,0.562299
08/31/1841,TRUSACOM,0.5653214
09/30/1841,TRUSACOM,0.56836
10/31/1841,TRUSACOM,0.5714149
11/30/1841,TRUSACOM,0.5512083
12/31/1841,TRUSACOM,0.5445407
01/31/1842,TRUSACOM,0.5388811
02/28/1842,TRUSACOM,0.5232876
03/31/1842,TRUSACOM,0.4972739
04/30/1842,TRUSACOM,0.530648
05/31/1842,TRUSACOM,0.5360822
06/30/1842,TRUSACOM,0.5608111
07/31/1842,TRUSACOM,0.5663003
08/31/1842,TRUSACOM,0.5697736
09/30/1842,TRUSACOM,0.5695829
10/31/1842,TRUSACOM,0.5839146
11/30/1842,TRUSACOM,0.5912327
12/31/1842,TRUSACOM,0.5981725
01/31/1843,TRUSACOM,0.6034121
02/28/1843,TRUSACOM,0.6207065
03/31/1843,TRUSACOM,0.6365529
04/30/1843,TRUSACOM,0.6436999
05/31/1843,TRUSACOM,0.654237
06/30/1843,TRUSACOM,0.6707833
07/31/1843,TRUSACOM,0.6790717
08/31/1843,TRUSACOM,0.6818504
09/30/1843,TRUSACOM,0.6841411
10/31/1843,TRUSACOM,0.6900071
11/30/1843,TRUSACOM,0.7041882
12/31/1843,TRUSACOM,0.7079815
01/31/1844,TRUSACOM,0.6273443
02/29/1844,TRUSACOM,0.6208312
03/31/1844,TRUSACOM,0.6392226
04/30/1844,TRUSACOM,0.6329745
05/31/1844,TRUSACOM,0.648422
06/30/1844,TRUSACOM,0.6522909
07/31/1844,TRUSACOM,0.6547676
08/31/1844,TRUSACOM,0.6567985
09/30/1844,TRUSACOM,0.6626594
10/31/1844,TRUSACOM,0.6748471
11/30/1844,TRUSACOM,0.6797758
12/31/1844,TRUSACOM,0.6572536
01/31/1845,TRUSACOM,0.6557479
02/28/1845,TRUSACOM,0.6571237
03/31/1845,TRUSACOM,0.6423988
04/30/1845,TRUSACOM,0.6508859
05/31/1845,TRUSACOM,0.6303648
06/30/1845,TRUSACOM,0.6191325
07/31/1845,TRUSACOM,0.6181498
08/31/1845,TRUSACOM,0.6004708
09/30/1845,TRUSACOM,0.6052845
10/31/1845,TRUSACOM,0.6372671
11/30/1845,TRUSACOM,0.6420413
12/31/1845,TRUSACOM,0.6646909
01/31/1846,TRUSACOM,0.6537557
02/28/1846,TRUSACOM,0.6586261
03/31/1846,TRUSACOM,0.7256184
04/30/1846,TRUSACOM,0.729216
05/31/1846,TRUSACOM,0.7194273
06/30/1846,TRUSACOM,0.7424606
07/31/1846,TRUSACOM,0.7471753
08/31/1846,TRUSACOM,0.7344729
09/30/1846,TRUSACOM,0.7393388
10/31/1846,TRUSACOM,0.7442369
11/30/1846,TRUSACOM,0.7669634
12/31/1846,TRUSACOM,0.7718337
01/31/1847,TRUSACOM,0.7873581
02/28/1847,TRUSACOM,0.7950768
03/31/1847,TRUSACOM,0.8245193
04/30/1847,TRUSACOM,0.8365323
05/31/1847,TRUSACOM,0.8413005
06/30/1847,TRUSACOM,0.8460959
07/31/1847,TRUSACOM,0.8546265
08/31/1847,TRUSACOM,0.8594552
09/30/1847,TRUSACOM,0.8593158
10/31/1847,TRUSACOM,0.8487627
11/30/1847,TRUSACOM,0.8314059
12/31/1847,TRUSACOM,0.822376
01/31/1848,TRUSACOM,0.8223822
02/29/1848,TRUSACOM,0.8289128
03/31/1848,TRUSACOM,0.8486927
04/30/1848,TRUSACOM,0.8601631
05/31/1848,TRUSACOM,0.8624119
06/30/1848,TRUSACOM,0.8690446
07/31/1848,TRUSACOM,0.8639055
08/31/1848,TRUSACOM,0.8681738
09/30/1848,TRUSACOM,0.8693761
10/31/1848,TRUSACOM,0.8812419
11/30/1848,TRUSACOM,0.8925697
12/31/1848,TRUSACOM,0.9303455
01/31/1849,TRUSACOM,0.933124
02/28/1849,TRUSACOM,0.9386449
03/31/1849,TRUSACOM,0.9441986
04/30/1849,TRUSACOM,0.9518415
05/31/1849,TRUSACOM,0.9820044
06/30/1849,TRUSACOM,0.98179
07/31/1849,TRUSACOM,1.0003411
08/31/1849,TRUSACOM,1.0058597
09/30/1849,TRUSACOM,1.0077394
10/31/1849,TRUSACOM,1.0162911
11/30/1849,TRUSACOM,1.041456
12/31/1849,TRUSACOM,1.0408873
01/31/1850,TRUSACOM,1.0510752
02/28/1850,TRUSACOM,1.0559009
03/31/1850,TRUSACOM,1.0522816
04/30/1850,TRUSACOM,1.057999
05/31/1850,TRUSACOM,1.0817618
06/30/1850,TRUSACOM,1.0906205
07/31/1850,TRUSACOM,1.0938959
08/31/1850,TRUSACOM,1.0956063
09/30/1850,TRUSACOM,1.0933696
10/31/1850,TRUSACOM,1.102443
11/30/1850,TRUSACOM,1.1042755
12/31/1850,TRUSACOM,1.0965371
01/31/1851,TRUSACOM,1.1114434
02/28/1851,TRUSACOM,1.1190941
03/31/1851,TRUSACOM,1.1243172
04/30/1851,TRUSACOM,1.1320475
05/31/1851,TRUSACOM,1.1464892
06/30/1851,TRUSACOM,1.1458632
07/31/1851,TRUSACOM,1.160465
08/31/1851,TRUSACOM,1.1674588
09/30/1851,TRUSACOM,1.152422
10/31/1851,TRUSACOM,1.1612837
11/30/1851,TRUSACOM,1.1457901
12/31/1851,TRUSACOM,1.1649111
01/31/1852,TRUSACOM,1.1612288
02/29/1852,TRUSACOM,1.1694942
03/31/1852,TRUSACOM,1.1709886
04/30/1852,TRUSACOM,1.2018473
05/31/1852,TRUSACOM,1.2288601
06/30/1852,TRUSACOM,1.2353321
07/31/1852,TRUSACOM,1.2564752
08/31/1852,TRUSACOM,1.2573828
09/30/1852,TRUSACOM,1.2685406
10/31/1852,TRUSACOM,1.2769348
11/30/1852,TRUSACOM,1.287252
12/31/1852,TRUSACOM,1.3014326
01/31/1853,TRUSACOM,1.3137577
02/28/1853,TRUSACOM,1.3173825
03/31/1853,TRUSACOM,1.3027587
04/30/1853,TRUSACOM,1.3162486
05/31/1853,TRUSACOM,1.3386369
06/30/1853,TRUSACOM,1.3295983
07/31/1853,TRUSACOM,1.3324983
08/31/1853,TRUSACOM,1.3131884
09/30/1853,TRUSACOM,1.3279898
10/31/1853,TRUSACOM,1.3321287
11/30/1853,TRUSACOM,1.3421817
12/31/1853,TRUSACOM,1.3682085
01/31/1854,TRUSACOM,1.3622385
02/28/1854,TRUSACOM,1.3865703
03/31/1854,TRUSACOM,1.3614361
04/30/1854,TRUSACOM,1.3568637
05/31/1854,TRUSACOM,1.3564023
06/30/1854,TRUSACOM,1.3789085
07/31/1854,TRUSACOM,1.3486747
08/31/1854,TRUSACOM,1.3792376
09/30/1854,TRUSACOM,1.3798727
10/31/1854,TRUSACOM,1.3836029
11/30/1854,TRUSACOM,1.3954631
12/31/1854,TRUSACOM,1.3891361
01/31/1855,TRUSACOM,1.3870354
02/28/1855,TRUSACOM,1.4031948
03/31/1855,TRUSACOM,1.4433646
04/30/1855,TRUSACOM,1.4736814
05/31/1855,TRUSACOM,1.469672
06/30/1855,TRUSACOM,1.4851848
07/31/1855,TRUSACOM,1.4898654
08/31/1855,TRUSACOM,1.5033496
09/30/1855,TRUSACOM,1.4981966
10/31/1855,TRUSACOM,1.5096338
11/30/1855,TRUSACOM,1.5255684
12/31/1855,TRUSACOM,1.5303763
01/31/1856,TRUSACOM,1.53077
02/29/1856,TRUSACOM,1.5469618
03/31/1856,TRUSACOM,1.5609628
04/30/1856,TRUSACOM,1.5669982
05/31/1856,TRUSACOM,1.5346581
06/30/1856,TRUSACOM,1.5557
07/31/1856,TRUSACOM,1.5769125
08/31/1856,TRUSACOM,1.5820747
09/30/1856,TRUSACOM,1.5780942
10/31/1856,TRUSACOM,1.590367
11/30/1856,TRUSACOM,1.608536
12/31/1856,TRUSACOM,1.6173696
01/31/1857,TRUSACOM,1.6144723
02/28/1857,TRUSACOM,1.6258334
03/31/1857,TRUSACOM,1.6218696
04/30/1857,TRUSACOM,1.6441073
05/31/1857,TRUSACOM,1.6508457
06/30/1857,TRUSACOM,1.644468
07/31/1857,TRUSACOM,1.6767788
08/31/1857,TRUSACOM,1.6811483
09/30/1857,TRUSACOM,1.6625375
10/31/1857,TRUSACOM,1.6891409
11/30/1857,TRUSACOM,1.6718201
12/31/1857,TRUSACOM,1.6962005
01/31/1858,TRUSACOM,1.6985071
02/28/1858,TRUSACOM,1.7207122
03/31/1858,TRUSACOM,1.7142885
04/30/1858,TRUSACOM,1.740514
05/31/1858,TRUSACOM,1.7747119
06/30/1858,TRUSACOM,1.7793366
07/31/1858,TRUSACOM,1.7892268
08/31/1858,TRUSACOM,1.8044102
09/30/1858,TRUSACOM,1.8236437
10/31/1858,TRUSACOM,1.8296136
11/30/1858,TRUSACOM,1.8436826
12/31/1858,TRUSACOM,1.83899
01/31/1859,TRUSACOM,1.849211
02/28/1859,TRUSACOM,1.8649511
03/31/1859,TRUSACOM,1.8786862
04/30/1859,TRUSACOM,1.8962768
05/31/1859,TRUSACOM,1.8898787
06/30/1859,TRUSACOM,1.8749441
07/31/1859,TRUSACOM,1.8904327
08/31/1859,TRUSACOM,1.9126742
09/30/1859,TRUSACOM,1.94992
10/31/1859,TRUSACOM,1.9573552
11/30/1859,TRUSACOM,1.9658193
12/31/1859,TRUSACOM,1.9849472
01/31/1860,TRUSACOM,2.0017023
02/29/1860,TRUSACOM,2.0252356
03/31/1860,TRUSACOM,2.0504362
04/30/1860,TRUSACOM,2.0802363
05/31/1860,TRUSACOM,2.118174
06/30/1860,TRUSACOM,2.1545814
07/31/1860,TRUSACOM,2.1795902
08/31/1860,TRUSACOM,2.1990425
09/30/1860,TRUSACOM,2.2118121
10/31/1860,TRUSACOM,2.2183157
11/30/1860,TRUSACOM,2.1754804
12/31/1860,TRUSACOM,2.1366088
01/31/1861,TRUSACOM,2.2006723
02/28/1861,TRUSACOM,2.2305914
03/31/1861,TRUSACOM,2.2591217
04/30/1861,TRUSACOM,2.2644958
05/31/1861,TRUSACOM,2.2136796
06/30/1861,TRUSACOM,2.2415221
07/31/1861,TRUSACOM,2.2948467
08/31/1861,TRUSACOM,2.3084981
09/30/1861,TRUSACOM,2.3056633
10/31/1861,TRUSACOM,2.3108559
11/30/1861,TRUSACOM,2.3391565
12/31/1861,TRUSACOM,2.3595908
01/31/1862,TRUSACOM,2.447183
02/28/1862,TRUSACOM,2.5211936
03/31/1862,TRUSACOM,2.5276967
04/30/1862,TRUSACOM,2.5571504
05/31/1862,TRUSACOM,2.6500214
06/30/1862,TRUSACOM,2.7061743
07/31/1862,TRUSACOM,2.7139202
08/31/1862,TRUSACOM,2.7625317
09/30/1862,TRUSACOM,2.8275138
10/31/1862,TRUSACOM,2.900642
11/30/1862,TRUSACOM,2.9501423
12/31/1862,TRUSACOM,2.9582442
01/31/1863,TRUSACOM,3.0908067
02/28/1863,TRUSACOM,3.1526181
03/31/1863,TRUSACOM,3.150662
04/30/1863,TRUSACOM,3.1084479
05/31/1863,TRUSACOM,3.1250491
06/30/1863,TRUSACOM,3.1291116
07/31/1863,TRUSACOM,3.1346447
08/31/1863,TRUSACOM,3.1455559
09/30/1863,TRUSACOM,3.1666529
10/31/1863,TRUSACOM,3.1971423
11/30/1863,TRUSACOM,3.1859753
12/31/1863,TRUSACOM,3.1787623
01/31/1864,TRUSACOM,3.1776006
02/29/1864,TRUSACOM,3.207935
03/31/1864,TRUSACOM,3.2753867
04/30/1864,TRUSACOM,3.351566
05/31/1864,TRUSACOM,3.3746733
06/30/1864,TRUSACOM,3.420721
07/31/1864,TRUSACOM,3.5290183
08/31/1864,TRUSACOM,3.5433916
09/30/1864,TRUSACOM,3.4582764
10/31/1864,TRUSACOM,3.3629442
11/30/1864,TRUSACOM,3.3974803
12/31/1864,TRUSACOM,3.3740576
01/31/1865,TRUSACOM,3.3349022
02/28/1865,TRUSACOM,3.3102664
03/31/1865,TRUSACOM,3.2474114
04/30/1865,TRUSACOM,3.2435648
05/31/1865,TRUSACOM,3.2729019
06/30/1865,TRUSACOM,3.2254215
07/31/1865,TRUSACOM,3.2784134
08/31/1865,TRUSACOM,3.2921092
09/30/1865,TRUSACOM,3.3028377
10/31/1865,TRUSACOM,3.3041598
11/30/1865,TRUSACOM,3.2986696
12/31/1865,TRUSACOM,3.3079665
