Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History,Data Notes
_SPXTRD,S&P 500 Total Return Index (w/GFD extension),Total Return Indices - Stocks,United States Dollar,United States,,,,,,,Index Number ,Units,Stock,none,Monthly From Jan 1871 To Dec 1987<BR>Daily From Jan 1988 To Nov 2018<BR>,"Because of the large change in prices, during the early 1800s, the closes for the index are placed in the ""high"" column multiplied by 1000 so these numbers can be read. For data prior to 1871, please see the file GFUS100MRM.<br />The S&P Total Return Indices have different bases from the price indices.  In most cases, S&P uses the value of the index when it started to calculate daily total returns as the base for the total return index. The base for the S&P 500 Composite is January 4, 1988 = 255.94; the base for the S&P 100 OEX is January 4, 1988 = 124.03; the base for the S&P 400 Midcap is June 28, 1991 = 120.57; the base for the S&P 600 Small Cap is December 31, 1993 = 100; the base for the S&P 1500 Supercomposite is December 31, 1994 = 100; the base for the S&P/Barra 500 Value Index is August 31, 1993 = 216.58; and the base for the S&P/Barra 500 Growth Index is August 31, 1993 = 257.29.  <br /> The S&P 500 Total Return Index is based upon GFD calculations of total returns before 1971. These are estimates by GFD to calculate the values of the S&P Composite before 1971 and are not official values.  For data from 1800 to 1870, the US Stock Market Index Composite calculated by GFD is used for the price portion of the index.  The GFD Railroad Index is used from 1834 to 1870 using the total return calculations for this index.  Since no direct information is available concerning dividends prior to 1834, we assumed that the dividend yield was equal to 1% more than the yield on the long-term bond since our research showed that stocks had a 1% equity premium over long-term bonds over the course of the nineteenth century.  Beginning in 1871, data are available for stock dividends for the S&P Composite from the Cowles Commission and from S&P itself.  We used this data to calculate total returns for the S&P Composite using the S&P Composite Price Index and dividend yields through 1970, official monthly numbers from 1971 to 1987 and official daily data from 1988 on.",,Split adjusted.
Date,Ticker,Close
01/31/1900,_SPXTRD,0.1013417
02/28/1900,_SPXTRD,0.1034839
03/31/1900,_SPXTRD,0.1046309
04/30/1900,_SPXTRD,0.1062939
05/31/1900,_SPXTRD,0.1015908
06/30/1900,_SPXTRD,0.098891
07/31/1900,_SPXTRD,0.0992157
08/31/1900,_SPXTRD,0.1009062
09/30/1900,_SPXTRD,0.0988761
10/31/1900,_SPXTRD,0.1028224
11/30/1900,_SPXTRD,0.1112348
12/31/1900,_SPXTRD,0.1183049
01/31/1901,_SPXTRD,0.1221183
02/28/1901,_SPXTRD,0.1255989
03/31/1901,_SPXTRD,0.1304587
04/30/1901,_SPXTRD,0.1417526
05/31/1901,_SPXTRD,0.1349717
06/30/1901,_SPXTRD,0.1487999
07/31/1901,_SPXTRD,0.1392172
08/31/1901,_SPXTRD,0.1415424
09/30/1901,_SPXTRD,0.1412525
10/31/1901,_SPXTRD,0.1400824
11/30/1901,_SPXTRD,0.1435044
12/31/1901,_SPXTRD,0.1416333
01/31/1902,_SPXTRD,0.1450995
02/28/1902,_SPXTRD,0.1467821
03/31/1902,_SPXTRD,0.1474095
04/30/1902,_SPXTRD,0.1528928
05/31/1902,_SPXTRD,0.1529643
06/30/1902,_SPXTRD,0.1525101
07/31/1902,_SPXTRD,0.1564144
08/31/1902,_SPXTRD,0.161062
09/30/1902,_SPXTRD,0.1618976
10/31/1902,_SPXTRD,0.1572458
11/30/1902,_SPXTRD,0.1516545
12/31/1902,_SPXTRD,0.1486317
01/31/1903,_SPXTRD,0.1566834
02/28/1903,_SPXTRD,0.1562428
03/31/1903,_SPXTRD,0.1505986
04/30/1903,_SPXTRD,0.144933
05/31/1903,_SPXTRD,0.142617
06/30/1903,_SPXTRD,0.1352397
07/31/1903,_SPXTRD,0.1314235
08/31/1903,_SPXTRD,0.1258853
09/30/1903,_SPXTRD,0.1233613
10/31/1903,_SPXTRD,0.1198725
11/30/1903,_SPXTRD,0.1207756
12/31/1903,_SPXTRD,0.126834
01/31/1904,_SPXTRD,0.1294239
02/29/1904,_SPXTRD,0.1264056
03/31/1904,_SPXTRD,0.1264881
04/30/1904,_SPXTRD,0.1300855
05/31/1904,_SPXTRD,0.1278202
06/30/1904,_SPXTRD,0.1284937
07/31/1904,_SPXTRD,0.1343059
08/31/1904,_SPXTRD,0.1393468
09/30/1904,_SPXTRD,0.1459953
10/31/1904,_SPXTRD,0.1550585
11/30/1904,_SPXTRD,0.1639493
12/31/1904,_SPXTRD,0.1660472
01/31/1905,_SPXTRD,0.170172
02/28/1905,_SPXTRD,0.1781561
03/31/1905,_SPXTRD,0.1837319
04/30/1905,_SPXTRD,0.182016
05/31/1905,_SPXTRD,0.1735754
06/30/1905,_SPXTRD,0.1761297
07/31/1905,_SPXTRD,0.1821741
08/31/1905,_SPXTRD,0.1894792
09/30/1905,_SPXTRD,0.1906293
10/31/1905,_SPXTRD,0.1938571
11/30/1905,_SPXTRD,0.1933663
12/31/1905,_SPXTRD,0.1986899
01/31/1906,_SPXTRD,0.2061144
02/28/1906,_SPXTRD,0.2052171
03/31/1906,_SPXTRD,0.2007769
04/30/1906,_SPXTRD,0.1986309
05/31/1906,_SPXTRD,0.1939515
06/30/1906,_SPXTRD,0.1970714
07/31/1906,_SPXTRD,0.1925744
08/31/1906,_SPXTRD,0.2073947
09/30/1906,_SPXTRD,0.2144092
10/31/1906,_SPXTRD,0.2137571
11/30/1906,_SPXTRD,0.2135435
12/31/1906,_SPXTRD,0.2122817
01/31/1907,_SPXTRD,0.2069234
02/28/1907,_SPXTRD,0.2011232
03/31/1907,_SPXTRD,0.1820944
04/30/1907,_SPXTRD,0.1837092
05/31/1907,_SPXTRD,0.1780983
06/30/1907,_SPXTRD,0.1731315
07/31/1907,_SPXTRD,0.1805173
08/31/1907,_SPXTRD,0.1677467
09/30/1907,_SPXTRD,0.1667404
10/31/1907,_SPXTRD,0.1493942
11/30/1907,_SPXTRD,0.141386
12/31/1907,_SPXTRD,0.1493841
01/31/1908,_SPXTRD,0.1565138
02/29/1908,_SPXTRD,0.1515581
03/31/1908,_SPXTRD,0.158497
04/30/1908,_SPXTRD,0.1677766
05/30/1908,_SPXTRD,0.177551
06/30/1908,_SPXTRD,0.1785185
07/31/1908,_SPXTRD,0.1858029
08/31/1908,_SPXTRD,0.1945253
09/30/1908,_SPXTRD,0.193153
10/31/1908,_SPXTRD,0.1962862
11/30/1908,_SPXTRD,0.2103496
12/31/1908,_SPXTRD,0.2158794
01/31/1909,_SPXTRD,0.2173836
02/28/1909,_SPXTRD,0.2119388
03/31/1909,_SPXTRD,0.2156291
04/30/1909,_SPXTRD,0.2261078
05/31/1909,_SPXTRD,0.2344423
06/30/1909,_SPXTRD,0.2394061
07/31/1909,_SPXTRD,0.2436599
08/31/1909,_SPXTRD,0.250381
09/30/1909,_SPXTRD,0.2514833
10/31/1909,_SPXTRD,0.253331
11/30/1909,_SPXTRD,0.2529562
12/31/1909,_SPXTRD,0.2568274
01/31/1910,_SPXTRD,0.2522215
02/28/1910,_SPXTRD,0.2441013
03/31/1910,_SPXTRD,0.251031
04/30/1910,_SPXTRD,0.2458844
05/31/1910,_SPXTRD,0.2427438
06/30/1910,_SPXTRD,0.2319957
07/31/1910,_SPXTRD,0.2212082
08/31/1910,_SPXTRD,0.2275308
09/30/1910,_SPXTRD,0.2300412
10/31/1910,_SPXTRD,0.2416013
11/30/1910,_SPXTRD,0.2423215
12/31/1910,_SPXTRD,0.2365415
01/31/1911,_SPXTRD,0.2433134
02/28/1911,_SPXTRD,0.2485381
03/31/1911,_SPXTRD,0.2466379
04/30/1911,_SPXTRD,0.2465801
05/31/1911,_SPXTRD,0.252904
06/30/1911,_SPXTRD,0.2589831
07/31/1911,_SPXTRD,0.258922
08/31/1911,_SPXTRD,0.2475689
09/30/1911,_SPXTRD,0.2350863
10/31/1911,_SPXTRD,0.2374588
11/30/1911,_SPXTRD,0.2480107
12/31/1911,_SPXTRD,0.250132
01/31/1912,_SPXTRD,0.2514166
02/29/1912,_SPXTRD,0.2502329
03/31/1912,_SPXTRD,0.2584832
04/30/1912,_SPXTRD,0.2676029
05/31/1912,_SPXTRD,0.2678306
06/30/1912,_SPXTRD,0.2694578
07/31/1912,_SPXTRD,0.270809
08/30/1912,_SPXTRD,0.2780904
09/30/1912,_SPXTRD,0.2805722
10/31/1912,_SPXTRD,0.2810765
11/30/1912,_SPXTRD,0.2790114
12/31/1912,_SPXTRD,0.2700621
01/31/1913,_SPXTRD,0.2688454
02/28/1913,_SPXTRD,0.2603732
03/31/1913,_SPXTRD,0.2565306
04/30/1913,_SPXTRD,0.2573345
05/31/1913,_SPXTRD,0.2514118
06/30/1913,_SPXTRD,0.2398899
07/31/1913,_SPXTRD,0.2442722
08/31/1913,_SPXTRD,0.2519369
09/30/1913,_SPXTRD,0.2554602
10/31/1913,_SPXTRD,0.2484708
11/30/1913,_SPXTRD,0.243304
12/31/1913,_SPXTRD,0.2440912
01/31/1914,_SPXTRD,0.2551919
02/28/1914,_SPXTRD,0.2596424
03/31/1914,_SPXTRD,0.2558261
04/30/1914,_SPXTRD,0.2507584
05/31/1914,_SPXTRD,0.2533874
06/30/1914,_SPXTRD,0.2532121
07/31/1914,_SPXTRD,0.2402571
08/31/1914,_SPXTRD,0.2202694
09/30/1914,_SPXTRD,0.2212459
10/31/1914,_SPXTRD,0.2101169
11/30/1914,_SPXTRD,0.2191681
12/31/1914,_SPXTRD,0.2351109
01/31/1915,_SPXTRD,0.240384
02/28/1915,_SPXTRD,0.2382909
03/31/1915,_SPXTRD,0.2455257
04/30/1915,_SPXTRD,0.2651197
05/31/1915,_SPXTRD,0.2600448
06/30/1915,_SPXTRD,0.2641042
07/31/1915,_SPXTRD,0.2642173
08/31/1915,_SPXTRD,0.2765434
09/30/1915,_SPXTRD,0.2879241
10/31/1915,_SPXTRD,0.3049997
11/30/1915,_SPXTRD,0.3167934
12/31/1915,_SPXTRD,0.3186061
01/31/1916,_SPXTRD,0.3147355
02/29/1916,_SPXTRD,0.3115242
03/31/1916,_SPXTRD,0.311841
04/30/1916,_SPXTRD,0.3097769
05/31/1916,_SPXTRD,0.3179533
06/30/1916,_SPXTRD,0.3225009
07/31/1916,_SPXTRD,0.3195085
08/31/1916,_SPXTRD,0.3234394
09/30/1916,_SPXTRD,0.3381982
10/31/1916,_SPXTRD,0.3502428
11/30/1916,_SPXTRD,0.3598851
12/31/1916,_SPXTRD,0.3470828
01/31/1917,_SPXTRD,0.3403744
02/28/1917,_SPXTRD,0.3232753
03/31/1917,_SPXTRD,0.3351213
04/30/1917,_SPXTRD,0.3319139
05/31/1917,_SPXTRD,0.3225399
06/30/1917,_SPXTRD,0.3310343
07/31/1917,_SPXTRD,0.3238672
08/31/1917,_SPXTRD,0.3162596
09/30/1917,_SPXTRD,0.3030479
10/31/1917,_SPXTRD,0.2886282
11/30/1917,_SPXTRD,0.2665756
12/31/1917,_SPXTRD,0.2594833
01/31/1918,_SPXTRD,0.2801841
02/28/1918,_SPXTRD,0.287904
03/31/1918,_SPXTRD,0.2787984
04/30/1918,_SPXTRD,0.2843078
05/31/1918,_SPXTRD,0.2907621
06/30/1918,_SPXTRD,0.2991441
07/31/1918,_SPXTRD,0.2991709
08/31/1918,_SPXTRD,0.3076746
09/30/1918,_SPXTRD,0.3043617
10/31/1918,_SPXTRD,0.3219716
11/30/1918,_SPXTRD,0.3190449
12/31/1918,_SPXTRD,0.3257875
01/31/1919,_SPXTRD,0.3223885
